Clan Tag,Tag,league,builderBaseLeague,role,attackWins,defenseWins,townHallLevel,name,expLevel,trophies,bestTrophies,donations,donationsReceived,builderHallLevel,builderBaseTrophies,bestBuilderBaseTrophies,warStars,clanCapitalContributions
%232QJQRGUCY,%23GYL9V0QQV,Unranked,Clay League I,admin,0,0,11,콩율이,53,1121,1168,0,10,4,963,969,0,174946
%23Q9VR988Y,%238YVJCV82,Unranked,Iron League III,coLeader,0,0,11,burnik,133,1714,3197,0,0,8,2623,3097,549,0
%23Q9VR988Y,%238V0J0YCVL,Unranked,Emerald League III,coLeader,0,0,10,eroljun2,186,1622,3582,47,95,9,5000,5259,3461,706132
%23Q9VR988Y,%238RLQ9CCLR,Unranked,Wood League I,coLeader,0,0,12,Munjinattu akhi,108,1629,3161,0,0,3,433,459,1222,0
%23Q9VR988Y,%232LLUCLCVP,Unranked,Brass League II,coLeader,0,0,10,makoypogi,147,1374,3886,0,0,7,2234,2635,872,0
%23Q9VR988Y,%23980J2C9L8,Unranked,Copper League IV,coLeader,0,0,9,giean,90,1368,2010,0,0,6,1656,1782,119,0
%23Q9VR988Y,%2388R8UJGPG,Silver League II,Emerald League III,coLeader,41,18,13,eroljun,225,1053,3722,65,0,10,5000,5204,3768,1252864
%23Q9VR988Y,%239CYCJJLQJ,Unranked,Emerald League III,leader,0,0,9,erol,160,1077,3134,0,0,9,5000,5235,3774,697849
%23Q9VR988Y,%239VR0RLRC0,Unranked,Brass League II,coLeader,0,0,8,¥¥¥EZRAVENZ¥¥¥¥,81,956,1982,0,0,6,2246,2366,119,0
%23Q9VR988Y,%239CPR8Y28C,Unranked,Brass League II,admin,0,0,8,callum,58,908,1241,0,0,7,2206,2350,32,0
%23Q9VR988Y,%23L8GR0RCJ9,Unranked,Wood League I,member,0,0,5,vinicius,18,685,854,0,0,3,415,526,0,0
%23Q9VR988Y,%23L9VQVVP0P,Unranked,Wood League I,admin,0,0,6,MJ,22,650,891,0,0,3,459,459,0,0
%23Q9VR988Y,%23LYLVLG20U,Unranked,Clay League IV,member,0,0,5,Visual deep 123,21,571,933,0,0,3,603,603,0,0
%23Q9VR988Y,%23L8YQ28U00,Unranked,Wood League V,member,0,0,4,LeelaSAN,13,558,551,0,0,2,80,80,0,0
%23Q9VR988Y,%23LLGYCCVPL,Unranked,Wood League III,admin,0,0,5,lazzareto,20,554,674,0,0,3,260,260,0,0
%23Q9VR988Y,%23L089JQ92C,Unranked,Wood League V,member,0,0,4,aPA SaJa lAh,15,488,565,0,0,2,80,80,0,0
%23Q9VR988Y,%23LP2LLUQ9G,Unranked,Wood League V,member,0,0,4,indian hero,11,475,572,0,0,3,85,86,0,0
%23Q9VR988Y,%2390CL8J29G,Unranked,Wood League IV,member,0,0,4,Slick_2_5,15,422,432,0,0,3,177,184,0,0
%23Q9VR988Y,%23L82QLQ0LP,Unranked,Wood League IV,member,0,0,4,aryan,12,405,380,0,0,2,128,139,0,0
%23Q9VR988Y,%23Y2JVGCP9Q,Unranked,,member,0,0,4,eff,10,394,357,0,0,0,0,0,0,0
%23Q9VR988Y,%23YRP80GU98,Unranked,,member,0,0,3,colfirn,9,380,442,0,0,0,0,0,0,0
%23Q9VR988Y,%23LP80URU9R,Unranked,,member,0,0,3,soban,8,374,463,0,0,0,0,0,0,0
%23Q9VR988Y,%23L8VP2GYVV,Unranked,,member,0,0,4,ninja $$#,11,350,337,0,0,0,0,0,0,0
%23Q9VR988Y,%23L9U0JYJU9,Unranked,,member,0,0,3,cyan,9,290,265,0,0,0,0,0,0,0
%23Q9VR988Y,%23LL2GGGCYL,Unranked,,member,0,0,3,aromal007,9,274,283,0,0,0,0,0,0,0
%23Q9VR988Y,%23LRYJ00J8P,Unranked,Wood League V,member,0,0,4,Nikoial,11,263,309,0,0,2,50,50,0,0
%23Q9VR988Y,%23LLYCG9VC9,Unranked,,member,0,0,3,king,7,230,230,0,0,0,0,0,0,0
%23Q9VR988Y,%23PVV2RPY89,Unranked,,member,0,0,3,Pravin,7,194,108,0,0,0,0,0,0,0
%23Q9VR988Y,%23L829G2P9G,Unranked,,member,0,0,3,همایون,6,194,194,0,0,0,0,0,0,0
%23Q9VR988Y,%23LYLJQPP8U,Unranked,,member,0,0,3,ms.vijay,4,182,182,0,0,0,0,0,0,0
%232L82P09G2,%232YL09RGR0,Titan League III,Iron League I,member,8,1,13,Maverick,207,4225,5021,965,1202,9,3129,3515,1772,38191
%232L82P09G2,%2389CCP8YVR,Champion League II,Iron League III,member,7,0,13,Charlie,196,3505,3803,1202,965,9,2696,2885,2054,6500
%232L82P09G2,%23YUYJ9ULVY,Champion League III,Steel League I,member,17,2,13,master jerico,178,3257,3313,945,731,10,3714,3842,307,287297
%232L82P09G2,%23LJ88CL22P,Master League III,Brass League I,coLeader,5,0,12,rain lucian,118,2564,2680,465,864,8,2581,2628,558,160946
%232L82P09G2,%239ULPR9G9U,Unranked,Brass League I,coLeader,0,0,14,@ko C Onyok,178,2575,3426,990,144,9,2589,2749,1811,650
%232L82P09G2,%23829LPP9P9,Unranked,Brass League II,coLeader,0,0,12,Devil Jin,183,2535,3004,298,430,9,2398,2614,3313,9350
%232L82P09G2,%238920CPJ9L,Unranked,Brass League I,coLeader,0,0,12,Tom Bhong,177,2524,3104,388,460,9,2473,2638,3182,0
%232L82P09G2,%238GLY8JR8P,Unranked,Brass League I,coLeader,0,0,12,Tom Paquitong,173,2495,2923,440,430,9,2570,2673,3469,1600
%232L82P09G2,%23LYYY09QLC,Crystal League I,Iron League III,member,2,0,12,MANG THOMAS,135,2450,2524,15,71,8,2725,2845,108,212071
%232L82P09G2,%2322Y8GGGPP,Unranked,Brass League II,coLeader,0,0,12,LUFFY004,166,2429,2942,462,420,8,2268,2370,2543,0
%232L82P09G2,%2389C8VC0L0,Unranked,Brass League I,leader,0,0,12,Tom Ador,182,2383,3367,311,584,9,2595,2693,2652,0
%232L82P09G2,%2382RPJ80VJ,Unranked,Iron League II,member,0,0,12,tweetsha_31,194,2269,3444,0,0,9,2930,3152,1328,134150
%232L82P09G2,%23QG2G9V90G,Unranked,Iron League III,coLeader,0,0,12,nathan,122,2239,2474,0,144,9,2662,2779,122,85427
%232L82P09G2,%232J8L2J2PJ,Unranked,Copper League III,member,0,0,12,fishbone hunter,156,1902,3028,0,0,6,1794,1794,1502,63450
%232L82P09G2,%232G9UPVUP0,Unranked,Copper League IV,admin,0,0,12,teenwolf hunter,148,1875,2754,0,0,5,1608,1632,1677,95809
%232L82P09G2,%23GYC90JP2V,Gold League III,Brass League III,coLeader,2,1,10,ilipac,89,1372,1651,0,36,6,2139,2174,125,101234
%232L82P09G2,%23G9LUYJLCJ,Silver League I,Brass League II,admin,2,0,9,Tope,87,1252,1537,0,0,6,2372,2389,68,109950
%232L82P09G2,%23L2J2Q0VVU,Unranked,Stone League III,admin,0,0,10,The one,81,1167,1206,0,0,4,1219,1219,89,34225
%232L82P09G2,%238JQUU0LQC,Unranked,Wood League II,admin,0,0,9,khulet777,69,886,1050,0,0,4,365,379,13,100
%232L82P09G2,%23G8G8YRULR,Unranked,Wood League I,coLeader,0,0,9,TENG-KYAW,37,715,816,0,0,3,407,421,4,32780
%232QCJ998YV,%239CJJ89JJ8,Crystal League II,Brass League III,coLeader,4,2,11,Doctor Stone,121,2286,2472,0,0,6,2007,2016,711,193029
%232QCJ998YV,%23LJU0JVJCY,Crystal League II,Brass League III,leader,6,1,12,Doktor Cinta,131,2223,2673,0,0,6,2127,2436,791,207465
%232QCJ998YV,%23QRQG9RRY0,Unranked,Brass League II,coLeader,0,0,11,B O S L I E,110,1833,2309,0,0,6,2216,2377,143,148537
%232QCJ998YV,%23QJ0VPQPR8,Gold League I,Brass League III,coLeader,2,0,10,Doctor Secret,104,1736,2521,0,0,7,2048,2322,402,160673
%232QCJ998YV,%23QQJQCYVUJ,Gold League II,Copper League IV,coLeader,1,0,10,Doctor Single,102,1672,1889,0,0,4,1608,1633,542,188887
%232QCJ998YV,%2322PUGJLVV,Unranked,Brass League III,admin,0,0,11,Syazwan Emperor,131,1585,2343,0,0,6,2192,2192,429,210284
%232QCJ998YV,%23LQRQJY0P0,Unranked,Copper League I,member,0,0,10,You,101,1456,1673,0,0,6,1990,2214,209,90675
%232QCJ998YV,%23G0G2RUV9R,Gold League III,Stone League IV,coLeader,0,0,10,Doctor Psycho,86,1390,1570,0,0,4,1142,1148,302,116774
%232QCJ998YV,%23G8U2ULG9R,Unranked,Copper League III,admin,0,0,9,oooo,81,1210,1616,0,0,6,1737,1983,33,27260
%232QCJ998YV,%2322U9YPQLC,Unranked,Clay League I,admin,0,0,9,zamirul,98,1163,2288,0,0,4,956,1044,487,15850
%232QCJ998YV,%23LVY0UL92R,Unranked,Copper League II,admin,0,0,9,YT_FOX#,76,1104,1412,0,0,5,1881,1960,25,9000
%232QCJ998YV,%23QCLQVJV2U,Unranked,Copper League III,member,0,0,9,pro player,79,1072,1278,0,0,5,1700,1784,65,67343
%232QCJ998YV,%23G0CLPVQ90,Unranked,Clay League III,admin,0,0,8,khairxl,46,875,1257,0,0,4,787,798,13,400
%232QCJ998YV,%23P2P90LPUJ,Unranked,Copper League V,admin,0,0,8,FAIZ IRFAN,78,854,1404,0,0,4,1586,1753,232,19909
%232QCJ998YV,%23QJQL8P2PU,Unranked,Stone League II,admin,0,0,7,ᴅᴏᴄᴛᴏʀ ʙʟᴀᴄᴋ,47,767,907,0,0,4,1310,1343,33,12097
%232QCJ998YV,%23G02RLGQGV,Unranked,Clay League I,admin,0,0,7,Doktor Ootd,45,718,1116,0,0,3,961,961,33,12129
%232QCJ998YV,%23YQ2G82PRL,Unranked,Wood League III,admin,0,0,5,XxAAxX,33,606,707,0,0,3,289,289,14,0
%232QCJ998YV,%23P9V0PR8Y9,Unranked,Wood League V,admin,0,0,5,aiman botak123,26,569,597,0,0,2,50,50,15,0
%232LG9Y8R2Y,%23P9YQUQ9Y0,Titan League III,Emerald League III,member,23,2,13,THE HULK,211,4131,4556,847,0,10,5017,5159,1564,363416
%232LG9Y8R2Y,%2390002900L,Champion League I,Iron League III,coLeader,21,0,13,Dharam,181,4016,4126,159,0,8,2659,2853,1319,574621
%232LG9Y8R2Y,%238JULLYR29,Unranked,Iron League II,leader,0,0,12,king saqlain,168,2680,3452,0,0,8,2820,2892,1262,264644
%232LG9Y8R2Y,%2390CCU80VP,Unranked,Brass League II,admin,0,0,13,My_3am_Thoughts,175,2681,3508,0,0,7,2351,2512,1436,145627
%232LG9Y8R2Y,%23PQP0VL2VY,Master League III,Brass League I,admin,1,0,12,Sarbjit Singh,144,2633,3088,0,0,7,2424,2609,887,274780
%232LG9Y8R2Y,%23G08L9YVC0,Master League III,Iron League III,member,21,1,11,Abhi,111,2591,2703,0,228,7,2627,2668,138,134990
%232LG9Y8R2Y,%23Q0CGQ8UL0,Crystal League II,Brass League II,admin,0,1,12,saish,125,2396,2399,0,114,7,2368,2480,133,57700
%232LG9Y8R2Y,%238U89PUV9J,Unranked,Brass League II,admin,0,0,12,atitude breaker,143,2288,3237,0,0,7,2214,2442,567,63711
%232LG9Y8R2Y,%238RGU9VGLJ,Unranked,Brass League I,member,0,0,12,$ARYAN$,168,2188,3205,35,0,7,2419,2523,904,149205
%232LG9Y8R2Y,%23Q8VUP008P,Unranked,Brass League II,admin,0,0,11,blodshot,102,2115,2645,0,0,7,2258,2361,337,275369
%232LG9Y8R2Y,%23GPV0GJ0YC,Unranked,Copper League V,admin,0,0,11,LEGEND,97,2117,2742,0,0,5,1582,1585,321,224058
%232LG9Y8R2Y,%23LR8Y2QC89,Crystal League III,Iron League III,coLeader,18,1,10,publ,113,1962,2841,12,395,8,2623,2652,363,322324
%232LG9Y8R2Y,%23QQJR8U98L,Gold League I,Brass League I,coLeader,21,0,10,ZEUS,95,1965,2514,0,66,6,2439,2551,285,269350
%232LG9Y8R2Y,%23LVL0YCCUY,Gold League I,Brass League II,coLeader,17,2,12,imposter,108,1913,3069,0,72,6,2342,2377,262,337279
%232LG9Y8R2Y,%23G9LVGJLQG,Gold League I,Copper League IV,admin,16,0,10,ZEUSplays,60,1922,1922,0,136,5,1689,1897,161,150099
%232LG9Y8R2Y,%23QC20JY9VJ,Unranked,Stone League III,admin,0,0,10,CLASHBEAST,85,1645,2309,0,0,4,1228,1242,346,236214
%232LG9Y8R2Y,%23PQ8P88LLG,Unranked,Brass League I,member,0,0,12,Mr.king,109,1415,2299,0,0,9,2503,2626,12,9784
%232LG9Y8R2Y,%23LQ92Q9YU2,Unranked,Clay League II,member,0,0,14,My_2am_Thoughts,83,1395,1942,0,0,3,829,883,471,57966
%232LG9Y8R2Y,%23YQ2J9GVUC,Unranked,Copper League III,admin,0,0,11,Oppai,72,1326,1778,0,0,6,1793,1793,95,145320
%232LG9Y8R2Y,%23G80JP828R,Silver League I,Copper League II,member,4,2,9,shabari3,64,1250,1311,0,11,5,1811,1865,41,108338
%232LG9Y8R2Y,%23GY8QPRGYJ,Unranked,Copper League III,member,0,0,9,dodo sk,57,1107,1290,0,0,6,1745,1785,0,68371
%232LG9Y8R2Y,%2398GUUY0GJ,Unranked,Stone League I,coLeader,0,0,9,god fo war,89,1047,1740,0,0,4,1432,1472,828,122580
%232LG9Y8R2Y,%23G9RV88Q2Y,Unranked,Stone League II,admin,0,0,10,OBITO,47,1060,1168,0,0,5,1309,1352,8,10100
%232LG9Y8R2Y,%23G8VU2GQPP,Unranked,Stone League III,member,0,0,10,Slurpadubiscool,39,1015,1025,0,0,5,1229,1270,20,18665
%232LG9Y8R2Y,%23G9YPY9PL8,Unranked,Copper League III,member,0,0,7,BB,55,1008,1227,0,0,5,1792,1837,3,25250
%232LG9Y8R2Y,%23G29PRVPCY,Silver League II,Clay League II,coLeader,4,2,12,imposter 2,47,1008,1228,0,31,4,840,930,16,124470
%232LG9Y8R2Y,%23G9UPJG8PP,Unranked,Copper League III,member,0,0,9,mare,60,940,1270,0,0,7,1744,1998,0,103493
%232LG9Y8R2Y,%23QJUQV80U9,Unranked,Stone League IV,member,0,0,8,Dipendra,52,904,1127,0,0,4,1131,1131,12,21928
%232LG9Y8R2Y,%23PJC8L9LQ0,Silver League III,Stone League II,member,5,1,8,madleet,65,903,1496,0,0,4,1397,1397,25,367873
%232LG9Y8R2Y,%23G9LUUC8G8,Unranked,Copper League V,member,0,0,8,Noah,46,794,1079,0,0,5,1506,1529,15,50275
%232LG9Y8R2Y,%23G8CV8PUVU,Unranked,Stone League V,member,0,0,7,wooow,44,750,899,0,0,4,1099,1128,10,10475
%232J22RPVR,%23G88VQCUY,Champion League I,Iron League II,coLeader,7,1,16,pau,233,3940,4426,779,135,10,2973,3682,3179,251237
%232J22RPVR,%2320V0LUR0Q,Master League I,Iron League III,leader,7,0,14,MasteR 31,220,3001,3563,392,381,10,2754,2988,3142,159968
%232J22RPVR,%23GGVULPUL,Unranked,Brass League I,coLeader,0,0,15,"""ChAeL""24",211,2988,4125,350,86,10,2537,2832,3303,149455
%232J22RPVR,%2380UQ2CPC,Master League II,Brass League I,coLeader,3,3,15,MoyMoy PALABOY,164,2889,3318,180,379,9,2445,2592,2354,126163
%232J22RPVR,%239QURPYQGG,Master League II,Brass League II,coLeader,4,0,15,KaMaHaLan,160,2847,3163,446,170,9,2379,2718,2388,158948
%232J22RPVR,%23L8VYC0QJ2,Master League III,Brass League III,coLeader,15,2,14,pau,119,2631,2750,145,232,9,2198,2421,1713,151995
%232J22RPVR,%23LYYLP2JV,Unranked,Brass League II,coLeader,0,0,15,SupremO 17,160,2391,2829,0,281,8,2288,2391,2323,65127
%232J22RPVR,%23P9V20LLVV,Unranked,Brass League III,admin,0,0,12,Darrence :),118,2168,2358,0,0,7,2018,2215,281,4500
%232J22RPVR,%23P9V2U0PU8,Crystal League II,Copper League II,coLeader,0,0,13,0_AndreA_5,115,2151,2630,20,147,7,1863,2116,1126,51763
%232J22RPVR,%23YC09U9CUL,Unranked,Brass League III,member,0,0,11,s.n.m,93,1965,2086,0,0,7,2090,2170,169,33660
%232J22RPVR,%23Q2JR8RULQ,Unranked,Copper League I,member,0,0,10,echizen,83,1759,2036,0,0,6,1964,2027,13,3100
%232J22RPVR,%239LQRRRQ2Q,Gold League II,Brass League I,coLeader,2,2,15,DesTroyeR,152,1684,2943,308,548,10,2517,2889,1342,124244
%232J22RPVR,%23VRUYYLG2,Unranked,Steel League III,coLeader,0,0,14,whangbooo,216,1521,4006,0,0,9,3279,3493,2174,1200
%232J22RPVR,%2322GUQCY2J,Unranked,Copper League I,admin,0,0,10,black knight,109,1353,2324,0,0,5,1909,1964,746,4750
%232J22RPVR,%23QPVCGJC8Y,Unranked,Copper League IV,coLeader,0,0,11,Abigail,75,1299,1920,0,261,5,1623,1671,249,0
%232J22RPVR,%23JP000R9V,Unranked,Copper League II,admin,0,0,10,alvin,116,1296,2450,0,0,5,1801,1913,488,100
%232J22RPVR,%23YCVC0UJU9,Unranked,Copper League IV,admin,0,0,9,aDmiralChan,87,1263,2520,0,0,5,1605,1696,30,0
%232J22RPVR,%23LLC9LLLLY,Unranked,Stone League I,member,0,0,9,ال,69,1036,1161,0,0,5,1477,1486,7,9350
%232J22RPVR,%239QQYG0JGU,Unranked,Wood League II,admin,0,0,8,ruzzdale,50,931,1216,0,0,3,369,399,7,0
%232J22RPVR,%23Q2YUCY99J,Unranked,Stone League II,coLeader,0,0,9,KaMaHaLaN!!,38,904,1192,0,0,5,1337,1430,3,0
%232G0PV2R9V,%2380RY22QLG,Champion League I,Iron League I,coLeader,9,0,13,ianmaister,188,3763,3983,0,0,10,3077,3371,1050,167984
%232G0PV2R9V,%232CLYUUC92,Champion League II,Iron League II,member,21,3,13,emorrej II,150,3761,3873,30,755,8,2999,3128,483,100
%232G0PV2R9V,%23YJGQQQGLC,Champion League III,Brass League II,leader,7,0,13,bunsoy,157,3432,3481,164,0,7,2308,2404,873,450585
%232G0PV2R9V,%23QL89GYPV8,Master League I,Iron League III,coLeader,16,1,12,lorenn93,135,2988,3499,0,180,8,2704,2818,879,495076
%232G0PV2R9V,%23PGJGUVGYP,Crystal League I,Iron League II,member,0,0,12,estiven,144,2442,3466,0,0,9,2942,3316,428,205965
%232G0PV2R9V,%238L9J9G8P0,Crystal League I,Brass League III,coLeader,6,2,12,Rigger Ruben,163,2458,2506,911,334,6,2132,2196,1467,0
%232G0PV2R9V,%23LRCUYJQGP,Crystal League I,Copper League I,coLeader,2,0,12,Aphrodite,136,2401,2544,1050,434,6,1959,2177,1014,0
%232G0PV2R9V,%238PY8CQGPY,Crystal League II,Copper League I,coLeader,0,1,12,❤️maetin❤️11,149,2246,3433,0,67,6,1992,2271,916,5700
%232G0PV2R9V,%23G0GVYV08G,Unranked,Iron League III,coLeader,0,0,12,Hayme,121,2246,2571,0,0,8,2722,2772,305,333910
%232G0PV2R9V,%23Q8JCV2UPQ,Crystal League III,Copper League I,coLeader,5,1,11,Ruben,113,2179,2397,84,469,6,1963,1963,903,0
%232G0PV2R9V,%23QCY8GLCJR,Crystal League III,Brass League I,coLeader,5,0,13,Dvlog tv,99,2010,2150,0,0,9,2549,2562,25,93983
%232G0PV2R9V,%23QJ8QLJGV9,Unranked,Brass League III,admin,0,0,11,Aurelius,103,1768,2196,0,0,7,2160,2208,311,146629
%232G0PV2R9V,%23QRQV0RYQP,Unranked,Brass League II,coLeader,0,0,10,Drast1c ™,87,1673,1681,0,0,6,2382,2447,171,211361
%232G0PV2R9V,%23G28VCVGVP,Unranked,Stone League III,coLeader,0,0,11,tHeSkYiSmYliMiT,82,1605,1726,0,0,5,1276,1396,2,5050
%232G0PV2R9V,%23G08RU928C,Unranked,Copper League I,coLeader,0,0,10,DELUXE.STAN,75,1287,1782,0,0,6,1918,1960,56,0
%232G0PV2R9V,%23QPY89UQ02,Unranked,Stone League III,admin,0,0,12,slayer32,72,1062,1337,0,0,5,1262,1285,27,0
%232G0PV2R9V,%23QC9LC2U8P,Unranked,Copper League IV,admin,0,0,12,know,69,1056,1347,0,0,6,1623,2025,0,29011
%232G0PV2R9V,%23QPQGPRGJP,Unranked,Copper League V,admin,0,0,12,kat,68,1042,1180,0,0,6,1529,1532,3,0
%232G0PV2R9V,%23QV2PC8CQJ,Unranked,Copper League III,admin,0,0,13,red gamer,91,1002,1659,0,0,7,1753,1811,0,87488
%232G0PV2R9V,%23QUJ99RU2L,Unranked,Copper League I,member,0,0,11,prcac,95,962,2026,0,0,8,1982,2087,52,150251
%232YVRCG2GC,%23G299R89G,Legend League,Steel League I,member,48,1,16,HADES 8,236,5145,5513,790,4048,10,3668,3970,2353,690643
%232YVRCG2GC,%232VQCV9LCJ,Unranked,Titanium League III,admin,0,0,13,Rachel,191,3489,5015,2,383,9,3844,4262,1140,865647
%232YVRCG2GC,%238098V980C,Unranked,Brass League II,admin,0,0,13,federer,204,3192,4809,4078,385,7,2392,2492,2206,349493
%232YVRCG2GC,%23QLQ9Y2RY,Master League II,Iron League II,member,5,1,13,elan sriyanti,175,2895,3172,1973,159,8,2808,2934,1322,33240
%232YVRCG2GC,%23QYRUJQV92,Master League II,Brass League II,member,8,0,12,MARDI,114,2791,2814,219,479,7,2283,2449,346,307605
%232YVRCG2GC,%23G0V09Y02P,Master League III,Brass League I,admin,16,0,12,GENJUTSU,116,2699,2700,0,266,8,2537,2692,207,227953
%232YVRCG2GC,%23YQCGYCU2,Unranked,Iron League III,coLeader,0,0,12,Pra_Tama,172,2560,3335,0,0,9,2778,2961,1025,296020
%232YVRCG2GC,%238GLJRU28J,Unranked,Brass League I,coLeader,0,0,12,SilverHawk,144,2336,3294,0,0,8,2477,2616,383,339497
%232YVRCG2GC,%23QY8G2JLGV,Crystal League II,Iron League III,member,2,0,11,Winpin_09,127,2246,2411,11,0,8,2638,2673,190,95715
%232YVRCG2GC,%23PG9P2PUU2,Unranked,Brass League II,admin,0,0,12,RafaeL,139,2135,2800,0,0,7,2399,2766,528,272260
%232YVRCG2GC,%2320QPQVP0J,Unranked,Stone League II,member,0,0,11,Avatar,139,2118,3204,0,0,5,1339,1345,1032,7250
%232YVRCG2GC,%23JCQJRV9Q,Unranked,Brass League I,admin,0,0,11,Ko°✓,156,2096,3564,0,0,9,2449,2764,999,273772
%232YVRCG2GC,%239CU90CG0Y,Unranked,Brass League I,member,0,0,11,gourav sharma,156,2001,3466,0,0,8,2534,2548,965,72960
%232YVRCG2GC,%23GP2R2C9VV,Crystal League III,Brass League III,coLeader,13,1,10,setiawan,81,2000,2000,0,166,7,2134,2347,179,173751
%232YVRCG2GC,%23YC8CP0GLR,Unranked,Copper League V,member,0,0,11,BABADONTOT,112,1936,2976,0,0,5,1593,1593,190,148718
%232YVRCG2GC,%23QRLL2UU9L,Unranked,Stone League I,member,0,0,12,agus mata,109,1919,2496,0,0,6,1411,1501,35,37500
%232YVRCG2GC,%23LCPGUJ22U,Unranked,Stone League II,member,0,0,11,H4DES,107,1829,2096,0,188,5,1381,1383,652,214386
%232YVRCG2GC,%23YYURCRURC,Unranked,Stone League IV,member,0,0,10,_F€NTAN¥L_,87,1678,1906,0,0,6,1199,1201,200,291365
%232YVRCG2GC,%23PCR0VVRG0,Unranked,Brass League II,admin,0,0,10,Mr.Sabihin00,97,1633,2206,0,0,6,2305,2356,31,114296
%232YVRCG2GC,%23G2YPJJRPY,Unranked,Stone League V,coLeader,0,0,11,RINGER LATE,98,1540,1647,0,128,4,1006,1006,541,164029
%232YVRCG2GC,%23QLVLCCJJC,Unranked,Copper League I,leader,0,0,11,M A Y O,102,1566,2180,0,171,5,1995,2117,343,272009
%232YVRCG2GC,%23G8UYGCGQG,Gold League III,Wood League IV,member,26,0,9,ABA Mas,54,1549,1549,0,293,3,193,193,17,1900
%232YVRCG2GC,%23G9LRCQQ8L,Gold League III,Brass League III,member,17,1,10,Pradipta1124,80,1506,1537,85,492,8,2178,2178,62,65927
%232YVRCG2GC,%2322U80VVJC,Unranked,Brass League III,member,0,0,10,ajid neu,114,1419,2048,0,0,6,2019,2148,197,44894
%232YVRCG2GC,%232LJ28YRYL,Unranked,Stone League III,admin,0,0,10,Roman jr,107,1379,2211,0,0,4,1282,1287,504,17230
%232YVRCG2GC,%23QV2QJGQQJ,Unranked,Copper League I,coLeader,0,0,9,yanser,65,1232,1609,0,0,6,1927,2144,58,101333
%232YVRCG2GC,%23JJR02V0P,Unranked,Copper League IV,admin,0,0,9,MUMMYYY,102,1081,1982,0,0,6,1665,1701,648,58688
%232YVRCG2GC,%23QJ889LU29,Unranked,Stone League IV,member,0,0,10,Sir Farhat,39,829,889,0,0,5,1106,1125,0,42447
%232YVRCG2GC,%23G0CQQU082,Unranked,Copper League V,admin,0,0,8,JangKriK,55,817,1313,0,0,5,1525,1530,20,26161
%232YVRCG2GC,%23GY90G0UPC,Unranked,Stone League II,member,0,0,9,BeigeGhost,44,725,868,0,0,6,1365,1382,0,28874
%232YVRCG2GC,%23G0JRJQLRJ,Unranked,Clay League II,admin,0,0,8,candesartan,42,732,1227,0,0,4,856,856,20,5750
%232YVRCG2GC,%23G9JLYUY22,Unranked,Wood League V,member,0,0,7,MgSO4,31,687,824,0,0,2,40,40,9,22566
%23LLGURRG,%23PYRPVQYQG,Unranked,Iron League III,coLeader,0,0,12,MILEA:V,142,2445,3421,0,0,7,2689,2798,416,58386
%23LLGURRG,%232RLCJ9PJ2,Unranked,Iron League III,member,0,0,12,irvan,165,2385,3269,0,0,9,2770,3002,611,133312
%23LLGURRG,%232J9PLPCPC,Unranked,Brass League III,member,0,0,12,zandy,150,2189,3209,0,0,7,2106,2324,504,5500
%23LLGURRG,%23VUCRYQGL,Unranked,Copper League I,member,0,0,11,hanna k3,141,2173,3218,0,0,5,1902,1985,996,12723
%23LLGURRG,%23Y9R0P0RYP,Unranked,Brass League III,member,0,0,11,sujiyanto,90,2004,2103,0,0,6,2199,2282,15,100
%23LLGURRG,%238YPGJYVCJ,Gold League I,Brass League II,coLeader,13,2,12,-1 LOVERS,146,1832,3461,0,0,7,2317,2381,590,128698
%23LLGURRG,%2388QLQ8G8Q,Gold League I,Iron League III,admin,3,0,12,DUNHIL,141,1940,3332,0,0,9,2647,2756,778,40700
%23LLGURRG,%23989GG2P2R,Unranked,Brass League I,coLeader,0,0,11,men,138,1816,3057,0,0,8,2586,2970,460,0
%23LLGURRG,%232QLQYJPQ0,Unranked,Copper League III,coLeader,0,0,10,karim,111,1748,2424,0,0,5,1730,1869,530,16234
%23LLGURRG,%23PCV0LRRJV,Unranked,Brass League II,member,0,0,10,kirigakure,106,1622,2104,0,0,7,2323,2372,104,110135
%23LLGURRG,%239JG0JYR9L,Gold League II,Copper League I,admin,2,0,11,PABOSS,109,1594,2476,0,0,6,1910,2056,321,45851
%23LLGURRG,%23P290YJYUP,Unranked,Iron League III,admin,0,0,11,☆Little Piece☆,110,1491,2093,0,0,7,2635,2708,193,32630
%23LLGURRG,%232URVL9CGP,Unranked,Copper League IV,member,0,0,10,honteng,117,1466,2620,0,0,5,1606,1672,408,0
%23LLGURRG,%238JJGRLLL9,Unranked,Copper League II,admin,0,0,9,te1,94,1338,1809,0,0,6,1893,2001,123,20000
%23LLGURRG,%232GYLR0PP2,Unranked,Stone League IV,leader,0,0,11,KAZEO,115,1333,2247,0,0,5,1186,1370,244,12235
%23LLGURRG,%23GP9GVQRJ9,Silver League I,Stone League V,admin,9,1,11,Deaa,52,1253,1531,0,0,4,1049,1049,58,40281
%23LLGURRG,%23GYP9JPPR0,Silver League III,Stone League V,admin,8,1,7,Ryuu,42,869,880,0,0,3,1020,1020,6,11883
%23LLGURRG,%23GPCG98GCP,Unranked,Copper League V,admin,0,0,7,MEGALODON,33,694,906,0,0,4,1522,1555,0,21287
